obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""""","=""""","=""363.54073509""","=""0.00000003""","=""0""","=""1.4479e+06""","=""8.6064e-03""","=""1.0300e-01""","=""-2.06518""",AAA,"=""[20.96421885051]""","=""[24.374681185743]""","=""1s.2p""","=""3P*""","=""0""","=""1s.8d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""L366""",
"=""365.3031""","=""""","=""365.30220420""","=""0.00000004""","=""1*""","=""5.4136e+05""","=""6.4983e-04""","=""3.9075e-02""","=""-2.48823""",AAA,"=""[20.96408688908]""","=""[24.3581041440]""","=""1s.2p""","=""3P*""","=""2""","=""1s.8s""","=""3S""","=""1""",5,3,,"=""T8636c73""","=""L366""",
"=""365.3031""","=""""","=""365.30322407""","=""0.00000004""","=""1*""","=""3.2481e+05""","=""6.4982e-04""","=""2.3445e-02""","=""-2.71009""",AAA,"=""[20.96409636464]""","=""[24.3581041440]""","=""1s.2p""","=""3P*""","=""1""","=""1s.8s""","=""3S""","=""1""",3,3,,"=""T8636c73""","=""L366""",
"=""""","=""""","=""365.31640792""","=""0.00000004""","=""0""","=""1.0827e+05""","=""6.4987e-04""","=""7.8157e-03""","=""-3.18718""",AAA,"=""[20.96421885051]""","=""[24.3581041440]""","=""1s.2p""","=""3P*""","=""0""","=""1s.8s""","=""3S""","=""1""",1,3,,"=""T8636c73""","=""L366""",
"=""370.6059""","=""""","=""370.60494993""","=""0.00000003""","=""3*""","=""1.0980e+05""","=""1.3565e-04""","=""8.2754e-03""","=""-3.16860""",AAA,"=""[20.96408688908]""","=""[24.309541353601]""","=""1s.2p""","=""3P*""","=""2""","=""1s.7d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""L14925c72""",
"=""370.6059""","=""""","=""370.60499718""","=""0.00000003""","=""3*""","=""9.8814e+05""","=""2.0347e-03""","=""1.2412e-01""","=""-1.99253""",AAA,"=""[20.96408688908]""","=""[24.309540927161]""","=""1s.2p""","=""3P*""","=""2""","=""1s.7d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""L14925c72""",
"=""370.6059""","=""""","=""370.60500048""","=""0.00000003""","=""3*""","=""3.9529e+06""","=""1.1395e-02""","=""6.9515e-01""","=""-1.24431""",AAA,"=""[20.96408688908]""","=""[24.309540897300]""","=""1s.2p""","=""3P*""","=""2""","=""1s.7d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""L14925c72""",
"=""370.6059""","=""""","=""370.60599963""","=""0.00000003""","=""3*""","=""1.6470e+06""","=""3.3914e-03""","=""1.2413e-01""","=""-1.99250""",AAA,"=""[20.96409636464]""","=""[24.309541353601]""","=""1s.2p""","=""3P*""","=""1""","=""1s.7d""","=""3D""","=""1""",3,3,,"=""T8636c73""","=""L14925c72""",
"=""370.6059""","=""""","=""370.60604687""","=""0.00000003""","=""3*""","=""2.9644e+06""","=""1.0173e-02""","=""3.7237e-01""","=""-1.51541""",AAA,"=""[20.96409636464]""","=""[24.309540927161]""","=""1s.2p""","=""3P*""","=""1""","=""1s.7d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""L14925c72""",
"=""""","=""""","=""370.61956902""","=""0.00000003""","=""0""","=""2.1961e+06""","=""1.3567e-02""","=""1.6554e-01""","=""-1.86751""",AAA,"=""[20.96421885051]""","=""[24.309541353601]""","=""1s.2p""","=""3P*""","=""0""","=""1s.7d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""L366""",
"=""""","=""""","=""373.39249221""","=""0.00000006""","=""1*""","=""8.2750e+05""","=""1.0378e-03""","=""6.3785e-02""","=""-2.28492""",AAA,"=""[20.96408688908]""","=""[24.2845660369]""","=""1s.2p""","=""3P*""","=""2""","=""1s.7s""","=""3S""","=""1""",5,3,,"=""T8636c73""","=""L366""",
"=""""","=""""","=""373.39355775""","=""0.00000006""","=""1*""","=""4.9650e+05""","=""1.0378e-03""","=""3.8271e-02""","=""-2.50677""",AAA,"=""[20.96409636464]""","=""[24.2845660369]""","=""1s.2p""","=""3P*""","=""1""","=""1s.7s""","=""3S""","=""1""",3,3,,"=""T8636c73""","=""L366""",
"=""""","=""""","=""373.40733205""","=""0.00000006""","=""""","=""1.6550e+05""","=""1.0379e-03""","=""1.2759e-02""","=""-2.98386""",AAA,"=""[20.96421885051]""","=""[24.2845660369]""","=""1s.2p""","=""3P*""","=""0""","=""1s.7s""","=""3S""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""382.06914""","=""0.00008""","=""382.06859344""","=""0.00000003""","=""10*""","=""1.7876e+05""","=""2.3473e-04""","=""1.4762e-02""","=""-2.93047""",AAA,"=""[20.96408688908]""","=""[24.209163835045]""","=""1s.2p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""L14926""",
"=""382.06914""","=""0.00008""","=""382.06867323""","=""0.00000003""","=""10*""","=""1.6087e+06""","=""3.5206e-03""","=""2.2141e-01""","=""-1.75442""",AAA,"=""[20.96408688908]""","=""[24.209163157329]""","=""1s.2p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""L14926""",
"=""382.06914""","=""0.00008""","=""382.06867875""","=""0.00000003""","=""10*""","=""6.4353e+06""","=""1.9717e-02""","=""1.2400e+00""","=""-1.00619""",AAA,"=""[20.96408688908]""","=""[24.209163110443]""","=""1s.2p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""L14926""",
"=""382.06914""","=""0.00008""","=""382.06970907""","=""0.00000003""","=""10*""","=""2.6814e+06""","=""5.8682e-03""","=""2.2143e-01""","=""-1.75438""",AAA,"=""[20.96409636464]""","=""[24.209163835045]""","=""1s.2p""","=""3P*""","=""1""","=""1s.6d""","=""3D""","=""1""",3,3,,"=""T8636c73""","=""L14926""",
"=""382.06914""","=""0.00008""","=""382.06978886""","=""0.00000003""","=""10*""","=""4.8261e+06""","=""1.7603e-02""","=""6.6424e-01""","=""-1.27729""",AAA,"=""[20.96409636464]""","=""[24.209163157329]""","=""1s.2p""","=""3P*""","=""1""","=""1s.6d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""L14926""",
"=""""","=""""","=""382.08413093""","=""0.00000003""","=""1""","=""3.5752e+06""","=""2.3474e-02""","=""2.9528e-01""","=""-1.62940""",AAA,"=""[20.96421885051]""","=""[24.209163835045]""","=""1s.2p""","=""3P*""","=""0""","=""1s.6d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""L366""",
"=""383.4642""","=""""","=""383.46362972""","=""0.00000010""","=""0""","=""9.6470e+05""","=""3.5444e-03""","=""1.3424e-01""","=""-1.97333""",AAA,"=""[21.2180227112]""","=""[24.4512941044573]""","=""1s.2p""","=""1P*""","=""1""","=""1s.10d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""L551,L366""",
"=""""","=""""","=""383.91888931""","=""0.00000010""","=""""","=""3.7425e+05""","=""2.7566e-04""","=""1.0452e-02""","=""-3.08250""",AAA,"=""[21.2180227112]""","=""[24.44746001910]""","=""1s.2p""","=""1P*""","=""1""","=""1s.10s""","=""1S""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""""","=""386.85687530""","=""0.00000010""","=""3*""","=""1.3592e+06""","=""1.8298e-03""","=""1.1652e-01""","=""-2.03864""",AAA,"=""[20.96408688908]""","=""[24.1689982232]""","=""1s.2p""","=""3P*""","=""2""","=""1s.6s""","=""3S""","=""1""",5,3,,"=""T8636c73""","=""L366""",
"=""""","=""""","=""386.85801907""","=""0.00000010""","=""3*""","=""8.1551e+05""","=""1.8297e-03""","=""6.9910e-02""","=""-2.26049""",AAA,"=""[20.96409636464]""","=""[24.1689982232]""","=""1s.2p""","=""3P*""","=""1""","=""1s.6s""","=""3S""","=""1""",3,3,,"=""T8636c73""","=""L366""",
"=""""","=""""","=""386.87280469""","=""0.00000010""","=""1""","=""2.7184e+05""","=""1.8299e-03""","=""2.3306e-02""","=""-2.73757""",AAA,"=""[20.96421885051]""","=""[24.1689982232]""","=""1s.2p""","=""3P*""","=""0""","=""1s.6s""","=""3S""","=""1""",1,3,,"=""T8636c73""","=""L366""",
"=""387.2889""","=""""","=""387.28839394""","=""0.00000010""","=""1""","=""1.3386e+06""","=""5.0168e-03""","=""1.9189e-01""","=""-1.82245""",AAA,"=""[21.2180227112]""","=""[24.419363117280]""","=""1s.2p""","=""1P*""","=""1""","=""1s.9d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""L551""",
"=""""","=""""","=""387.92760543""","=""0.00000011""","=""""","=""5.1753e+05""","=""3.8920e-04""","=""1.4911e-02""","=""-2.93271""",AAA,"=""[21.2180227112]""","=""[24.41408807749]""","=""1s.2p""","=""1P*""","=""1""","=""1s.9s""","=""1S""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""""","=""388.97065567""","=""0.00000011""","=""""","=""9.4746e+06""","=""7.1636e-03""","=""2.7520e-01""","=""-1.66775""",AAA,"=""[19.819614525]""","=""[23.0071094335]""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""388.9750""","=""""","=""388.97475124""","=""0.00000011""","=""500*""","=""9.4746e+06""","=""2.1491e-02""","=""8.2562e-01""","=""-1.19062""",AAA,"=""[19.819614525]""","=""[23.0070758719]""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""1""",3,3,,"=""T8636c73""","=""L14925c72""",
"=""388.9750""","=""""","=""388.97508392""","=""0.00000011""","=""500*""","=""9.4746e+06""","=""3.5819e-02""","=""1.3760e+00""","=""-0.96877""",AAA,"=""[19.819614525]""","=""[23.00707314571]""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""2""",3,5,,"=""T8636c73""","=""L14925c72""",
"=""""","=""""","=""392.76561856""","=""0.00000011""","=""1""","=""1.9371e+06""","=""7.4666e-03""","=""2.8964e-01""","=""-1.64975""",AAA,"=""[21.2180227112]""","=""[24.374719544511]""","=""1s.2p""","=""1P*""","=""1""","=""1s.8d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""L366""",
"=""393.7026""","=""""","=""393.70594734""","=""0.00000011""","=""0""","=""7.4475e+05""","=""5.7689e-04""","=""2.2432e-02""","=""-2.76179""",AAA,"=""[21.2180227112]""","=""[24.3671800778]""","=""1s.2p""","=""1P*""","=""1""","=""1s.8s""","=""1S""","=""0""",3,1,,"=""T8636c73""","=""L366""",
"=""396.58509""","=""""","=""396.58505891""","=""0.00000013""","=""20""","=""6.9507e+06""","=""4.9168e-02""","=""6.4194e-01""","=""-1.30832""",AAA,"=""[20.615774823]""","=""[23.74207006880]""","=""1s.2s""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""L14926""",
"=""""","=""""","=""397.31391155""","=""0.00000008""","=""""","=""2.2842e+01""","=""2.7029e-07""","=""1.0097e+02""","=""-6.5682""",AAA,"=""[20.615774823]""","=""[23.73633503536]""","=""1s.2s""","=""1S""","=""0""","=""1s.4d""","=""1D""","=""2""",1,5,E2,"=""T7378""","=""""",
"=""""","=""""","=""401.03899037""","=""0.00000011""","=""1""","=""2.9612e+06""","=""1.1900e-02""","=""4.7134e-01""","=""-1.44733""",AAA,"=""[21.2180227112]""","=""[24.309597381304]""","=""1s.2p""","=""1P*""","=""1""","=""1s.7d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""L366""",
"=""402.5110""","=""""","=""402.51170307""","=""0.00000011""","=""1""","=""1.1281e+06""","=""9.1336e-04""","=""3.6309e-02""","=""-2.56224""",AAA,"=""[21.2180227112]""","=""[24.2982859057]""","=""1s.2p""","=""1P*""","=""1""","=""1s.7s""","=""1S""","=""0""",3,1,,"=""T8636c73""","=""L14924""",
"=""402.73292""","=""""","=""402.73221796""","=""0.00000003""","=""50*""","=""3.2224e+05""","=""4.7013e-04""","=""3.1166e-02""","=""-2.62881""",AAA,"=""[20.96408688908]""","=""[24.042663494166]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""L14926""",
"=""402.73292""","=""""","=""402.73237136""","=""0.00000003""","=""50*""","=""2.8999e+06""","=""7.0514e-03""","=""4.6745e-01""","=""-1.45276""",AAA,"=""[20.96408688908]""","=""[24.042662321526]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""L14926""",
"=""402.73292""","=""""","=""402.73238176""","=""0.00000003""","=""50*""","=""1.1601e+07""","=""3.9492e-02""","=""2.6180e+00""","=""-0.70452""",AAA,"=""[20.96408688908]""","=""[24.042662242088]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""L14926""",
"=""402.73292""","=""""","=""402.73345754""","=""0.00000003""","=""50*""","=""4.8336e+06""","=""1.1753e-02""","=""4.6750e-01""","=""-1.45272""",AAA,"=""[20.96409636464]""","=""[24.042663494166]""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""1""",3,3,,"=""T8636c73""","=""L14926""",
"=""402.73292""","=""""","=""402.73361094""","=""0.00000003""","=""50*""","=""8.6997e+06""","=""3.5257e-02""","=""1.4024e+00""","=""-0.97563""",AAA,"=""[20.96409636464]""","=""[24.042662321526]""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""L14926""",
"=""""","=""""","=""402.74948159""","=""0.00000003""","=""5""","=""6.4448e+06""","=""4.7017e-02""","=""6.2340e-01""","=""-1.32774""",AAA,"=""[20.96421885051]""","=""[24.042663494166]""","=""1s.2p""","=""3P*""","=""0""","=""1s.5d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""L366""",
"=""412.19780""","=""0.00012""","=""412.19733416""","=""0.00000017""","=""12*""","=""2.4738e+06""","=""3.7808e-03""","=""2.5653e-01""","=""-1.72345""",AAA,"=""[20.96408688908]""","=""[23.9719714182]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5s""","=""3S""","=""1""",5,3,,"=""T8636c73""","=""L14926""",
"=""412.19780""","=""0.00012""","=""412.19863268""","=""0.00000017""","=""12*""","=""1.4843e+06""","=""3.7809e-03""","=""1.5392e-01""","=""-1.94529""",AAA,"=""[20.96409636464]""","=""[23.9719714182]""","=""1s.2p""","=""3P*""","=""1""","=""1s.5s""","=""3S""","=""1""",3,3,,"=""T8636c73""","=""L14926""",
"=""""","=""""","=""412.21541880""","=""0.00000017""","=""2""","=""4.9476e+05""","=""3.7811e-03""","=""5.1312e-02""","=""-2.42238""",AAA,"=""[20.96421885051]""","=""[23.9719714182]""","=""1s.2p""","=""3P*""","=""0""","=""1s.5s""","=""3S""","=""1""",1,3,,"=""T8636c73""","=""L366""",
"=""""","=""""","=""414.25001117""","=""0.00000012""","=""""","=""3.069e+00""","=""7.896e-09""","=""1.003e+01""","=""-7.625""",AA,"=""[21.2180227112]""","=""[24.21100267716]""","=""1s.2p""","=""1P*""","=""1""","=""1s.6p""","=""1P*""","=""1""",3,3,E2,"=""T7378""","=""""",
"=""414.4930""","=""""","=""414.49276502""","=""0.00000012""","=""3""","=""4.8812e+06""","=""2.0954e-02""","=""8.5779e-01""","=""-1.20161""",AAA,"=""[21.2180227112]""","=""[24.209249793955]""","=""1s.2p""","=""1P*""","=""1""","=""1s.6d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""L14925c72""",
"=""417.0142""","=""""","=""417.01467142""","=""0.00000016""","=""1""","=""1.8298e+06""","=""1.5902e-03""","=""6.5492e-02""","=""-2.32144""",AAA,"=""[21.2180227112]""","=""[24.1911602752]""","=""1s.2p""","=""1P*""","=""1""","=""1s.6s""","=""1S""","=""0""",3,1,,"=""T8636c73""","=""L366""",
"=""""","=""""","=""438.45100921""","=""0.00000013""","=""""","=""5.317e+00""","=""1.532e-08""","=""2.308e+01""","=""-7.338""",AA,"=""[21.2180227112]""","=""[24.04580040653]""","=""1s.2p""","=""1P*""","=""1""","=""1s.5p""","=""1P*""","=""1""",3,3,E2,"=""T7378""","=""""",
"=""438.91624""","=""0.00006""","=""438.91619053""","=""0.00000013""","=""10""","=""8.9889e+06""","=""4.3269e-02""","=""1.8757e+00""","=""-0.88670""",AAA,"=""[21.2180227112]""","=""[24.042803412125]""","=""1s.2p""","=""1P*""","=""1""","=""1s.5d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""L14926""",
"=""443.8797""","=""""","=""443.87992687""","=""0.00000024""","=""3""","=""3.2689e+06""","=""3.2186e-03""","=""1.4110e-01""","=""-2.01521""",AAA,"=""[21.2180227112]""","=""[24.0112149898]""","=""1s.2p""","=""1P*""","=""1""","=""1s.5s""","=""1S""","=""0""",3,1,,"=""T8636c73""","=""L14925c72""",
"=""447.27350""","=""0.00015""","=""447.27251598""","=""0.00000004""","=""200*""","=""6.8275e+05""","=""1.2286e-03""","=""9.0455e-02""","=""-2.21162""",AAA,"=""[20.96408688908]""","=""[23.73609263507]""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""L14926""",
"=""447.27350""","=""0.00015""","=""447.27288647""","=""0.00000004""","=""200*""","=""6.1440e+06""","=""1.8427e-02""","=""1.3567e+00""","=""-1.03558""",AAA,"=""[20.96408688908]""","=""[23.73609033897]""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""L14926""",
"=""447.27350""","=""0.00015""","=""447.27291049""","=""0.00000004""","=""200*""","=""2.4579e+07""","=""1.0320e-01""","=""7.5982e+00""","=""-0.28734""",AAA,"=""[20.96408688908]""","=""[23.73609019010]""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""L14926""",
"=""447.27350""","=""0.00015""","=""447.27404490""","=""0.00000004""","=""200*""","=""1.0241e+07""","=""3.0715e-02""","=""1.3568e+00""","=""-1.03553""",AAA,"=""[20.96409636464]""","=""[23.73609263507]""","=""1s.2p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""1""",3,3,,"=""T8636c73""","=""L14926""",
"=""447.27350""","=""0.00015""","=""447.27441539""","=""0.00000004""","=""200*""","=""1.8432e+07""","=""9.2135e-02""","=""4.0700e+00""","=""-0.55845""",AAA,"=""[20.96409636464]""","=""[23.73609033897]""","=""1s.2p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""L14926""",
"=""""","=""""","=""447.29380942""","=""0.00000004""","=""25""","=""1.3655e+07""","=""1.2287e-01""","=""1.8094e+00""","=""-0.91054""",AAA,"=""[20.96421885051]""","=""[23.73609263507]""","=""1s.2p""","=""3P*""","=""0""","=""1s.4d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""L366""",
"=""471.44644""","=""0.00006""","=""471.4457842""","=""0.0000005""","=""30*""","=""5.2894e+06""","=""1.0575e-02""","=""8.2065e-01""","=""-1.27675""",AAA,"=""[20.96408688908]""","=""[23.593958713]""","=""1s.2p""","=""3P*""","=""2""","=""1s.4s""","=""3S""","=""1""",5,3,,"=""T8636c73""","=""L14926""",
"=""471.44644""","=""0.00006""","=""471.4474829""","=""0.0000005""","=""30*""","=""3.1736e+06""","=""1.0575e-02""","=""4.9239e-01""","=""-1.49860""",AAA,"=""[20.96409636464]""","=""[23.593958713]""","=""1s.2p""","=""3P*""","=""1""","=""1s.4s""","=""3S""","=""1""",3,3,,"=""T8636c73""","=""L14926""",
"=""""","=""""","=""471.4694416""","=""0.0000005""","=""4""","=""1.0579e+06""","=""1.0576e-02""","=""1.6416e-01""","=""-1.97567""",AAA,"=""[20.96421885051]""","=""[23.593958713]""","=""1s.2p""","=""3P*""","=""0""","=""1s.4s""","=""3S""","=""1""",1,3,,"=""T8636c73""","=""L366""",
"=""""","=""""","=""491.21185488""","=""0.00000022""","=""""","=""1.028e+01""","=""3.719e-08""","=""7.879e+01""","=""-6.952""",AA,"=""[21.2180227112]""","=""[23.74207006880]""","=""1s.2p""","=""1P*""","=""1""","=""1s.4p""","=""1P*""","=""1""",3,3,E2,"=""T7378""","=""""",
"=""""","=""""","=""492.19864135""","=""0.00000017""","=""""","=""6.235e+01""","=""5.284e-07""","=""1.126e+03""","=""-5.800""",AA,"=""[21.2180227112]""","=""[23.737009722091]""","=""1s.2p""","=""1P*""","=""1""","=""1s.4f""","=""1F*""","=""3""",3,7,E2,"=""T3908""","=""""",
"=""492.33053""","=""0.00005""","=""492.33050740""","=""0.00000017""","=""20""","=""1.9863e+07""","=""1.2030e-01""","=""5.8495e+00""","=""-0.44261""",AAA,"=""[21.2180227112]""","=""[23.73633503536]""","=""1s.2p""","=""1P*""","=""1""","=""1s.4d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""L14926""",
"=""501.70772""","=""0.00003""","=""501.70769515""","=""0.00000020""","=""100""","=""1.3372e+07""","=""1.5138e-01""","=""2.5004e+00""","=""-0.81992""",AAA,"=""[20.615774823]""","=""[23.08701852960]""","=""1s.2s""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""L14926""",
"=""""","=""""","=""504.34934585""","=""0.00000013""","=""""","=""1.022e+02""","=""1.949e-06""","=""1.489e+03""","=""-5.710""",AA,"=""[20.615774823]""","=""[23.07407479777]""","=""1s.2s""","=""1S""","=""0""","=""1s.3d""","=""1D""","=""2""",1,5,E2,"=""T7378""","=""""",
"=""504.9145""","=""""","=""504.9146038""","=""0.0000005""","=""10""","=""6.7712e+06""","=""8.6265e-03""","=""4.3018e-01""","=""-1.58704""",AAA,"=""[21.2180227112]""","=""[23.673570590]""","=""1s.2p""","=""1P*""","=""1""","=""1s.4s""","=""1S""","=""0""",3,1,,"=""T8636c73""","=""L14925c72""",
"=""""","=""""","=""587.60620344""","=""0.00000007""","=""""","=""4.310e+03""","=""2.231e-05""","=""2.158e-03""","=""-3.9526""",AA,"=""[20.96408688908]""","=""[23.07407479777]""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""1D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""587.60884228""","=""0.00000007""","=""""","=""1.232e+04""","=""1.063e-04""","=""6.170e-03""","=""-3.4962""",AA,"=""[20.96409636464]""","=""[23.07407479777]""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""587.72271752""","=""0.00000007""","=""""","=""1.9641e+06""","=""6.1026e-03""","=""5.9038e-01""","=""-1.51551""",AAA,"=""[20.96408688908]""","=""[23.07365649967]""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""587.7249""","=""""","=""587.72424420""","=""0.00000007""","=""500*""","=""1.7673e+07""","=""9.1520e-02""","=""8.8539e+00""","=""-0.33952""",AAA,"=""[20.96408688908]""","=""[23.07365101981]""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""L366""",
"=""587.7249""","=""""","=""587.72433092""","=""0.00000007""","=""500*""","=""7.0708e+07""","=""5.1263e-01""","=""4.9593e+01""","=""0.40877""",AAA,"=""[20.96408688908]""","=""[23.07365070854]""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""L366""",
"=""587.7249""","=""""","=""587.72535741""","=""0.00000007""","=""500*""","=""2.9462e+07""","=""1.5257e-01""","=""8.8560e+00""","=""-0.33941""",AAA,"=""[20.96409636464]""","=""[23.07365649967]""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""1""",3,3,,"=""T8636c73""","=""L366""",
"=""587.7249""","=""""","=""587.72688410""","=""0.00000007""","=""500*""","=""5.3019e+07""","=""4.5760e-01""","=""2.6562e+01""","=""0.13761""",AAA,"=""[20.96409636464]""","=""[23.07365101981]""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""L366""",
"=""""","=""""","=""587.75948406""","=""0.00000007""","=""100""","=""3.9282e+07""","=""6.1034e-01""","=""1.1810e+01""","=""-0.21443""",AAA,"=""[20.96421885051]""","=""[23.07365649967]""","=""1s.2p""","=""3P*""","=""0""","=""1s.3d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""L366""",
