obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""176.493""","=""0.002""","=""""","=""""","=""a""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2110""",
"=""176.506""","=""0.002""","=""""","=""""","=""a""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2110""",
"=""176.6152""","=""0.0004""","=""176.6149""","=""0.0003""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""7.020030""","=""3d.4s2""","=""2D""","=""3/2""","=""""","=""""","=""3/2 or 5/2""",4,6,,"=""""","=""L2110""",
"=""176.7882""","=""0.0009""","=""176.7882""","=""0.0012""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""7.03402""","=""3d.4s2""","=""2D""","=""5/2""","=""3d2.(3F).12p""","=""2F*?""","=""5/2""",6,6,,"=""""","=""L2110""",
"=""176.7882""","=""0.0009""","=""176.7882""","=""0.0012""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""7.03402""","=""3d.4s2""","=""2D""","=""5/2""","=""3d2.(3F).12p""","=""2F*?""","=""7/2""",6,8,,"=""""","=""L2110""",
"=""176.8506""","=""0.0004""","=""176.8505""","=""0.0003""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""7.010678""","=""3d.4s2""","=""2D""","=""3/2""","=""""","=""""","=""3/2 or 5/2""",4,6,,"=""""","=""L2110""",
"=""177.007""","=""0.002""","=""""","=""""","=""a""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2110""",
"=""177.1413""","=""0.0004""","=""177.1416""","=""0.0003""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""7.020030""","=""3d.4s2""","=""2D""","=""5/2""","=""""","=""""","=""3/2 or 5/2""",6,6,,"=""""","=""L2110""",
"=""177.1782""","=""0.0004""","=""177.1784""","=""0.0003""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.997704""","=""3d.4s2""","=""2D""","=""3/2""","=""""","=""""","=""3/2 or 5/2""",4,6,,"=""""","=""L2110""",
"=""177.20""","=""0.02""","=""""","=""""","=""a""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2110""",
"=""177.26""","=""0.02""","=""""","=""""","=""a""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2110""",
"=""177.3785""","=""0.0004""","=""177.3786""","=""0.0003""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""7.010678""","=""3d.4s2""","=""2D""","=""5/2""","=""""","=""""","=""3/2 or 5/2""",6,6,,"=""""","=""L2110""",
"=""177.4315""","=""0.0004""","=""177.4310""","=""0.0003""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.987741""","=""3d.4s2""","=""2D""","=""3/2""","=""""","=""""","=""3/2 or 5/2""",4,6,,"=""""","=""L2110""",
"=""177.5613""","=""0.0009""","=""177.5613""","=""0.0012""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""7.00348""","=""3d.4s2""","=""2D""","=""5/2""","=""3d2.(3F).11p""","=""2F*?""","=""5/2""",6,6,,"=""""","=""L2110""",
"=""177.5613""","=""0.0009""","=""177.5613""","=""0.0012""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""7.00348""","=""3d.4s2""","=""2D""","=""5/2""","=""3d2.(3F).11p""","=""2F*?""","=""7/2""",6,8,,"=""""","=""L2110""",
"=""177.7086""","=""0.0004""","=""177.7084""","=""0.0003""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.997704""","=""3d.4s2""","=""2D""","=""5/2""","=""""","=""""","=""3/2 or 5/2""",6,6,,"=""""","=""L2110""",
"=""177.8039""","=""0.0004""","=""177.8041""","=""0.0003""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.973078""","=""3d.4s2""","=""2D""","=""3/2""","=""""","=""""","=""3/2 or 5/2""",4,6,,"=""""","=""L2110""",
"=""177.9621""","=""0.0004""","=""177.9626""","=""0.0003""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.987741""","=""3d.4s2""","=""2D""","=""5/2""","=""""","=""""","=""3/2 or 5/2""",6,6,,"=""""","=""L2110""",
"=""177.9991""","=""0.0004""","=""177.9993""","=""0.0003""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.965431""","=""3d.4s2""","=""2D""","=""3/2""","=""""","=""""","=""3/2 or 5/2""",4,6,,"=""""","=""L2110""",
"=""178.06""","=""0.02""","=""""","=""""","=""a""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2110""",
"=""178.25""","=""0.02""","=""""","=""""","=""a""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2110""",
"=""178.3381""","=""0.0004""","=""178.3379""","=""0.0003""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.973078""","=""3d.4s2""","=""2D""","=""5/2""","=""""","=""""","=""3/2 or 5/2""",6,6,,"=""""","=""L2110""",
"=""178.5""","=""0.2""","=""""","=""""","=""a""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2110""",
"=""178.5345""","=""0.0004""","=""178.5343""","=""0.0003""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.965431""","=""3d.4s2""","=""2D""","=""5/2""","=""""","=""""","=""3/2 or 5/2""",6,6,,"=""""","=""L2110""",
"=""178.6392""","=""0.0009""","=""178.6392""","=""0.0012""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.96135""","=""3d.4s2""","=""2D""","=""5/2""","=""3d2.(3F).10p""","=""2F*?""","=""5/2""",6,6,,"=""""","=""L2110""",
"=""178.6392""","=""0.0009""","=""178.6392""","=""0.0012""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.96135""","=""3d.4s2""","=""2D""","=""5/2""","=""3d2.(3F).10p""","=""2F*?""","=""7/2""",6,8,,"=""""","=""L2110""",
"=""178.869""","=""0.002""","=""""","=""""","=""a""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2110""",
"=""179.13""","=""0.02""","=""""","=""""","=""a""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2110""",
"=""179.61""","=""0.02""","=""""","=""""","=""a""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2110""",
"=""179.80""","=""0.02""","=""""","=""""","=""a""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2110""",
"=""179.907""","=""0.002""","=""""","=""""","=""a""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2110""",
"=""180.2161""","=""0.0009""","=""180.2160""","=""0.0012""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.90063""","=""3d.4s2""","=""2D""","=""5/2""","=""3d2.(3F).9p""","=""2F*?""","=""5/2""",6,6,,"=""""","=""L2110""",
"=""180.2161""","=""0.0009""","=""180.2160""","=""0.0012""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.90063""","=""3d.4s2""","=""2D""","=""5/2""","=""3d2.(3F).9p""","=""2F*?""","=""7/2""",6,8,,"=""""","=""L2110""",
"=""180.2547""","=""0.0004""","=""""","=""""","=""a""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2110""",
"=""180.6065""","=""0.0002""","=""180.60651""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.864880""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).36p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""180.626""","=""0.002""","=""180.6267""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.86411""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).35p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""180.648""","=""0.002""","=""180.6466""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.86336""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).34p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""180.671""","=""0.002""","=""180.6714""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.86241""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).33p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""180.6965""","=""0.0002""","=""180.69652""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.861460""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).32p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""180.7245""","=""0.0002""","=""180.72450""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.860398""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).31p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""180.756""","=""0.002""","=""180.7557""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.85922""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).30p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""180.791""","=""0.002""","=""180.7906""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.85789""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).29p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""180.828""","=""0.002""","=""180.8279""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.85647""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).28p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""180.8705""","=""0.0002""","=""180.87052""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.854859""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).27p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""180.873""","=""0.002""","=""180.8730""","=""0.0020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.85476""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).27p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L2110""",
"=""180.919""","=""0.002""","=""180.9195""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.85300""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).26p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""180.9215""","=""0.0002""","=""180.92150""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.852928""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).26p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L2110""",
"=""180.974""","=""0.002""","=""180.9748""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.85091""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).25p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""180.977""","=""0.002""","=""180.9771""","=""0.0020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.85082""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).25p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L2110""",
"=""181.036""","=""0.002""","=""181.0368""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.84856""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).24p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""181.0405""","=""0.0002""","=""181.04050""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.848423""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).24p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L2110""",
"=""181.109""","=""0.002""","=""181.1092""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.84582""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).23p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""181.1125""","=""0.0002""","=""181.11250""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.845701""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).23p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L2110""",
"=""181.127""","=""0.002""","=""181.1271""","=""0.0020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.86602""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).38p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.142""","=""0.002""","=""181.1418""","=""0.0020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.86546""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).37p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.159""","=""0.002""","=""181.15728""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.864880""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).36p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.178""","=""0.002""","=""181.1776""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.86411""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).35p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.1915""","=""0.0002""","=""181.19159""","=""0.00014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.842713""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).22p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""181.196""","=""0.002""","=""181.1976""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.86336""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).34p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.223""","=""0.002""","=""181.2226""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.86241""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).33p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.248""","=""0.002""","=""181.24783""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.861460""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).32p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.276""","=""0.002""","=""181.27599""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.860398""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).31p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.288""","=""0.002""","=""181.2882""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.83907""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).21p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""181.2935""","=""0.0002""","=""181.29349""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.838867""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).21p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L2110""",
"=""181.307""","=""0.002""","=""181.3073""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.85922""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).30p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.342""","=""0.002""","=""181.3425""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.85789""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).29p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.380""","=""0.002""","=""181.3800""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.85647""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).28p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.4005""","=""0.0002""","=""181.40050""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.834832""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).20p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""181.406""","=""0.002""","=""181.4059""","=""0.0020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.83463""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).20p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L2110""",
"=""181.424""","=""0.002""","=""181.42290""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.854859""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).27p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.473""","=""0.002""","=""181.4722""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.85300""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).26p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.529""","=""0.002""","=""181.5279""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.85091""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).25p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.5345""","=""0.0002""","=""181.53449""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.829787""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).19p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""181.540""","=""0.002""","=""181.5399""","=""0.0020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.82958""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).19p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L2110""",
"=""181.591""","=""0.002""","=""181.5902""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.84856""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).24p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.663""","=""0.002""","=""181.6631""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.84582""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).23p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.691""","=""0.002""","=""181.6917""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.82388""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).18p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""181.698""","=""0.002""","=""181.6979""","=""0.0020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.82364""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).18p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L2110""",
"=""181.7167""","=""0.0009""","=""181.7168""","=""0.0012""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.82294""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).18p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""181.7167""","=""0.0009""","=""181.7168""","=""0.0012""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.82294""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).18p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L2110""",
"=""181.7460""","=""0.0002""","=""181.74594""","=""0.00014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.842713""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).22p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.843""","=""0.002""","=""181.8431""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.83907""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).21p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""181.9147""","=""0.0009""","=""181.9134""","=""0.0010""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.81556""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).17p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""181.9147""","=""0.0009""","=""181.9134""","=""0.0010""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.81556""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).17p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L2110""",
"=""181.956""","=""0.002""","=""181.95613""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.834832""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).20p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""182.090""","=""0.002""","=""182.09094""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.829787""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).19p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""182.122""","=""0.002""","=""182.1215""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.80777""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).16p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""182.129""","=""0.002""","=""182.1291""","=""0.0020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.80749""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).16p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L2110""",
"=""182.1648""","=""0.0009""","=""182.1660""","=""0.0009""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.80611""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).16p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""182.1648""","=""0.0009""","=""182.1660""","=""0.0009""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.80611""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).16p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L2110""",
"=""182.250""","=""0.002""","=""182.2491""","=""0.0014""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""6.82388""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).18p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""182.408""","=""0.002""","=""182.40945""","=""0.00020""","=""g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.797027""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).15p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""182.4696""","=""0.0009""","=""182.4711""","=""0.0010""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.79473""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).15p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""182.4696""","=""0.0009""","=""182.4711""","=""0.0010""","=""g,a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.79473""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).15p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L2110""",
